index;CUSEC;NMUN;POLYLINE;POLYLINEPREURL;URLENCODED
1015;2807406001;Leganés;odjuF|haVHSJ[FMj@qAh@oAf@yAHQj@IhAIrAEZVJHRR`@f@^`@f@j@Sn@_ApCOd@u@|BcAg@e@pBqBcAs@]QEiAk@GEI[AU?G?E@Q@I;((odjuF|haVHSJ[FMj@qAh@oAf@yAHQj@IhAIrAEZVJHRR`@f@^`@f@j@Sn@_ApCOd@u@|BcAg@e@pBqBcAs@]QEiAk@GEI[AU?G?E@Q@I));((odjuF%7ChaVHSJ%5BFMj%40qAh%40oAf%40yAHQj%40IhAIrAEZVJHRR%60%40f%40%5E%60%40f%40j%40Sn%40_ApCOd%40u%40%7CBcAg%40e%40pBqBcAs%40%5DQEiAk%40GEI%5BAU%3FG%3FE%40Q%40I))
1016;2807406002;Leganés;{siuFrraVEDm@[g@UET?FIVEAEBiCkAd@qBbAf@t@}BNe@~@qCRo@t@x@VTTTz@n@y@xBYr@_@bA[|@Sf@@@;(({siuFrraVEDm@[g@UET?FIVEAEBiCkAd@qBbAf@t@}BNe@~@qCRo@t@x@VTTTz@n@y@xBYr@_@bA[|@Sf@@@));((%7BsiuFrraVEDm%40%5Bg%40UET%3FFIVEAEBiCkAd%40qBbAf%40t%40%7DBNe%40~%40qCRo%40t%40x%40VTTTz%40n%40y%40xBYr%40_%40bA%5B%7C%40Sf%40%40%40))
1017;2807406003;Leganés;m|iuF|~_V|CuEScF?MvAmKbCeQrBaTFe@f@iFdCmV@KoCmSVBnYhAbBFpHXt@DtSdA|D\`@BbDNdCXbB\vAV|@PzA\pDv@b@JB?bAPvBR|@Kt@W|@c@~@e@bAc@D|Li@KiASc@E{ASkq@tLeOhBcAXI\Al@i@n@Z`CVfCCtCIhDYbJ]vEi@lAYbBn@zDz@|ErBjD_ExBu@dED~Ac@pCKnA{ArGQtBi@|F@jG?Dk@|Hz@pID`@h@bHOjCKrCCF_Cq@qA[kCo@iCs@E@EIaOkD{B~Di@l@URGMW]]g@[m@e@iA[s@IS_AmCu@iCi@kBU_AOw@Mq@FDhAj@PDr@\pBbAhCjADCD@HW?GDUf@Tl@ZDEAARg@Z}@xAz@~A`AtAt@pBv@~CdAN_D?CLuBDs@JcBReCNmCH}@XcFViETwBH_AF}@a@M?AGBsA[UAEGcCg@U`CATCbBEbCMS]We@]yAvDaBhEWt@w@nBYx@WUu@y@g@k@_@a@a@g@SSKI[WsADiAHk@HIPg@xAi@nAk@pAGLKZIRB[t@}Hd@iFNcBxAuKv@aG;((m|iuF|~_V|CuEScF?MvAmKbCeQrBaTFe@f@iFdCmV@KoCmSVBnYhAbBFpHXt@DtSdA|D\`@BbDNdCXbB\vAV|@PzA\pDv@b@JB?bAPvBR|@Kt@W|@c@~@e@bAc@D|Li@KiASc@E{ASkq@tLeOhBcAXI\Al@i@n@Z`CVfCCtCIhDYbJ]vEi@lAYbBn@zDz@|ErBjD_ExBu@dED~Ac@pCKnA{ArGQtBi@|F@jG?Dk@|Hz@pID`@h@bHOjCKrCCF_Cq@qA[kCo@iCs@E@EIaOkD{B~Di@l@URGMW]]g@[m@e@iA[s@IS_AmCu@iCi@kBU_AOw@Mq@FDhAj@PDr@\pBbAhCjADCD@HW?GDUf@Tl@ZDEAARg@Z}@xAz@~A`AtAt@pBv@~CdAN_D?CLuBDs@JcBReCNmCH}@XcFViETwBH_AF}@a@M?AGBsA[UAEGcCg@U`CATCbBEbCMS]We@]yAvDaBhEWt@w@nBYx@WUu@y@g@k@_@a@a@g@SSKI[WsADiAHk@HIPg@xAi@nAk@pAGLKZIRB[t@}Hd@iFNcBxAuKv@aG));((m%7CiuF%7C~_V%7CCuEScF%3FMvAmKbCeQrBaTFe%40f%40iFdCmV%40KoCmSVBnYhAbBFpHXt%40DtSdA%7CD%5C%60%40BbDNdCXbB%5CvAV%7C%40PzA%5CpDv%40b%40JB%3FbAPvBR%7C%40Kt%40W%7C%40c%40~%40e%40bAc%40D%7CLi%40KiASc%40E%7BASkq%40tLeOhBcAXI%5CAl%40i%40n%40Z%60CVfCCtCIhDYbJ%5DvEi%40lAYbBn%40zDz%40%7CErBjD_ExBu%40dED~Ac%40pCKnA%7BArGQtBi%40%7CF%40jG%3FDk%40%7CHz%40pID%60%40h%40bHOjCKrCCF_Cq%40qA%5BkCo%40iCs%40E%40EIaOkD%7BB~Di%40l%40URGMW%5D%5Dg%40%5Bm%40e%40iA%5Bs%40IS_AmCu%40iCi%40kBU_AOw%40Mq%40FDhAj%40PDr%40%5CpBbAhCjADCD%40HW%3FGDUf%40Tl%40ZDEAARg%40Z%7D%40xAz%40~A%60AtAt%40pBv%40~CdAN_D%3FCLuBDs%40JcBReCNmCH%7D%40XcFViETwBH_AF%7D%40a%40M%3FAGBsA%5BUAEGcCg%40U%60CATCbBEbCMS%5DWe%40%5DyAvDaBhEWt%40w%40nBYx%40WUu%40y%40g%40k%40_%40a%40a%40g%40SSKI%5BWsADiAHk%40HIPg%40xAi%40nAk%40pAGLKZIRB%5Bt%40%7DHd%40iFNcBxAuKv%40aG))
1018;2807406004;Leganés;yniuFxgaVlAv@XRdAv@b@\vBXfCXEr@MtB?BO~C_DeAqBw@uAu@_BaAyA{@^cAXs@x@yB;((yniuFxgaVlAv@XRdAv@b@\vBXfCXEr@MtB?BO~C_DeAqBw@uAu@_BaAyA{@^cAXs@x@yB));((yniuFxgaVlAv%40XRdAv%40b%40%5CvBXfCXEr%40MtB%3FBO~C_DeAqBw%40uAu%40_BaAyA%7B%40%5EcAXs%40x%40yB))
1019;2807406005;Leganés;aniuFr~`VtA~@v@l@lAz@RNhD|@~@XSdCKbBgCYwBYc@]eAw@YSmAw@{@o@UUXy@v@oBVu@;((aniuFr~`VtA~@v@l@lAz@RNhD|@~@XSdCKbBgCYwBYc@]eAw@YSmAw@{@o@UUXy@v@oBVu@));((aniuFr~%60VtA~%40v%40l%40lAz%40RNhD%7C%40~%40XSdCKbBgCYwBYc%40%5DeAw%40YSmAw%40%7B%40o%40UUXy%40v%40oBVu%40))
1020;2807406006;Leganés;_kiuFhx`VrA`Ap@d@`@XVT`@\TLhBt@n@TI|@OlC_AYiD}@SOmA{@w@m@uA_A`BiE;((_kiuFhx`VrA`Ap@d@`@XVT`@\TLhBt@n@TI|@OlC_AYiD}@SOmA{@w@m@uA_A`BiE));((_kiuFhx%60VrA%60Ap%40d%40%60%40XVT%60%40%5CTLhBt%40n%40TI%7C%40OlC_AYiD%7D%40SOmA%7B%40w%40m%40uA_A%60BiE))
1021;2807406008;Leganés;m`iuFbj`VDFT@rAZFC?@`@LG|@I~@UvBWhEYbFo@UiBu@UMa@]WUa@Yq@e@sAaAxAwDd@\\VLRDcCBcB@UTaCbCf@;((m`iuFbj`VDFT@rAZFC?@`@LG|@I~@UvBWhEYbFo@UiBu@UMa@]WUa@Yq@e@sAaAxAwDd@\\VLRDcCBcB@UTaCbCf@));((m%60iuFbj%60VDFT%40rAZFC%3F%40%60%40LG%7C%40I~%40UvBWhEYbFo%40UiBu%40UMa%40%5DWUa%40Yq%40e%40sAaAxAwDd%40%5C%5CVLRDcCBcB%40UTaCbCf%40))
1022;2807406010;Leganés;obiuFdcbVDHDAhCr@jCn@pAZ~Bp@i@xByGpK{BlDYhBkCnKFTP~AWfCGhBBtADd@h@L?LI\_@n@a@RWLg@sGO}@W{@[wASu@[}AWsAQkAGk@Kk@M}@Ky@ImAe@yFEiAEc@Kg@Qk@m@aBi@wAs@kBWq@Q_@Q[??TSh@m@zB_E`OjD;((obiuFdcbVDHDAhCr@jCn@pAZ~Bp@i@xByGpK{BlDYhBkCnKFTP~AWfCGhBBtADd@h@L?LI\_@n@a@RWLg@sGO}@W{@[wASu@[}AWsAQkAGk@Kk@M}@Ky@ImAe@yFEiAEc@Kg@Qk@m@aBi@wAs@kBWq@Q_@Q[??TSh@m@zB_E`OjD));((obiuFdcbVDHDAhCr%40jCn%40pAZ~Bp%40i%40xByGpK%7BBlDYhBkCnKFTP~AWfCGhBBtADd%40h%40L%3FLI%5C_%40n%40a%40RWLg%40sGO%7D%40W%7B%40%5BwASu%40%5B%7DAWsAQkAGk%40Kk%40M%7D%40Ky%40ImAe%40yFEiAEc%40Kg%40Qk%40m%40aBi%40wAs%40kBWq%40Q_%40Q%5B%3F%3FTSh%40m%40zB_E%60OjD))
1023;2807407001;Leganés;eecuFft`Vj@_@|@m@p@s@n@_AtAwDNZBF^b@fA|@nQ~M|JpH_BpAcC|BiClCkAvAiWeS}BuAo@CCw@Ac@@_@Ba@Be@@o@;((eecuFft`Vj@_@|@m@p@s@n@_AtAwDNZBF^b@fA|@nQ~M|JpH_BpAcC|BiClCkAvAiWeS}BuAo@CCw@Ac@@_@Ba@Be@@o@));((eecuFft%60Vj%40_%40%7C%40m%40p%40s%40n%40_AtAwDNZBF%5Eb%40fA%7C%40nQ~M%7CJpH_BpAcC%7CBiClCkAvAiWeS%7DBuAo%40CCw%40Ac%40%40_%40Ba%40Be%40%40o%40))
1024;2807407002;Leganés;sgbuFzraVGHqBbC{BdDm@|@yDlFiAhBuAdB_A`A{@iA]g@_@c@Ws@O_@UeAAmBDwCH_BJgAL_ADaABo@?wACyAIqAQ_CYoBUqAOu@Qo@AUn@B|BtAhWdS;((sgbuFzraVGHqBbC{BdDm@|@yDlFiAhBuAdB_A`A{@iA]g@_@c@Ws@O_@UeAAmBDwCH_BJgAL_ADaABo@?wACyAIqAQ_CYoBUqAOu@Qo@AUn@B|BtAhWdS));((sgbuFzraVGHqBbC%7BBdDm%40%7C%40yDlFiAhBuAdB_A%60A%7B%40iA%5Dg%40_%40c%40Ws%40O_%40UeAAmBDwCH_BJgAL_ADaABo%40%3FwACyAIqAQ_CYoBUqAOu%40Qo%40AUn%40B%7CBtAhWdS))
1025;2807407003;Leganés;e}`uFpuaViI|[_a@qRyDmAzBeDpBcCFIjAwAhCmCbC}B~AqAr[jO;((e}`uFpuaViI|[_a@qRyDmAzBeDpBcCFIjAwAhCmCbC}B~AqAr[jO));((e%7D%60uFpuaViI%7C%5B_a%40qRyDmAzBeDpBcCFIjAwAhCmCbC%7DB~AqAr%5BjO))
1026;2807407004;Leganés;iobuFn|aVxDlA~`@pRFDqJf`@mBjJ{CkEgDyEmBsB_AmCwCuFqA}AgC}AmA[}@PMqA_@?_B@yAg@oAL?K[sL\f@z@hA~@aAtAeBhAiBxDmFl@}@;((iobuFn|aVxDlA~`@pRFDqJf`@mBjJ{CkEgDyEmBsB_AmCwCuFqA}AgC}AmA[}@PMqA_@?_B@yAg@oAL?K[sL\f@z@hA~@aAtAeBhAiBxDmFl@}@));((iobuFn%7CaVxDlA~%60%40pRFDqJf%60%40mBjJ%7BCkEgDyEmBsB_AmCwCuFqA%7DAgC%7DAmA%5B%7D%40PMqA_%40%3F_B%40yAg%40oAL%3FK%5BsL%5Cf%40z%40hA~%40aAtAeBhAiBxDmFl%40%7D%40))
1027;2807407005;Leganés;o_cuFzxbVnAMxAf@~AA^?LpA|@QlAZfC|ApA|AvCtF~@lClBrBfDxEzCjElBkJpJg`@rTlKnWvMnCtAnBd@~CZnD\nBAjEa@xAGvCk@XoAd@cBFcAS{@?u@Je@\kB@@j`@lRAH}CpQKjFK`E?VCbBGtE?d@y@rMWzDWtD?@}@vAsAxBaDhFuA~DSj@CHi@hBuCdKmAjByFtIiAhByABcBHe@F{@HcABkAJM@]PGDSHK@Y?M?c@?SAiB?c@@MAc@Gq@Gs@Ci@@k@BMBMFWJMDMB]D{@DmB@{ADcBCiBDuAAw@@k@?m@Dq@N{@ReAVgAZ_@Je@JYBYDQ@]@s@De@Ds@De@Fo@Rq@N_@Lu@\m@Xs@^w@^s@Xe@Ns@RiA\k@NeAZy@Nw@Ji@Hc@J_@He@Rq@V{@Zw@\o@XWLYDa@FaAJ{@Jg@Hk@HsAPiAPu@L}@RmAXg@NEcYc@ecB?aw@;((o_cuFzxbVnAMxAf@~AA^?LpA|@QlAZfC|ApA|AvCtF~@lClBrBfDxEzCjElBkJpJg`@rTlKnWvMnCtAnBd@~CZnD\nBAjEa@xAGvCk@XoAd@cBFcAS{@?u@Je@\kB@@j`@lRAH}CpQKjFK`E?VCbBGtE?d@y@rMWzDWtD?@}@vAsAxBaDhFuA~DSj@CHi@hBuCdKmAjByFtIiAhByABcBHe@F{@HcABkAJM@]PGDSHK@Y?M?c@?SAiB?c@@MAc@Gq@Gs@Ci@@k@BMBMFWJMDMB]D{@DmB@{ADcBCiBDuAAw@@k@?m@Dq@N{@ReAVgAZ_@Je@JYBYDQ@]@s@De@Ds@De@Fo@Rq@N_@Lu@\m@Xs@^w@^s@Xe@Ns@RiA\k@NeAZy@Nw@Ji@Hc@J_@He@Rq@V{@Zw@\o@XWLYDa@FaAJ{@Jg@Hk@HsAPiAPu@L}@RmAXg@NEcYc@ecB?aw@));((o_cuFzxbVnAMxAf%40~AA%5E%3FLpA%7C%40QlAZfC%7CApA%7CAvCtF~%40lClBrBfDxEzCjElBkJpJg%60%40rTlKnWvMnCtAnBd%40~CZnD%5CnBAjEa%40xAGvCk%40XoAd%40cBFcAS%7B%40%3Fu%40Je%40%5CkB%40%40j%60%40lRAH%7DCpQKjFK%60E%3FVCbBGtE%3Fd%40y%40rMWzDWtD%3F%40%7D%40vAsAxBaDhFuA~DSj%40CHi%40hBuCdKmAjByFtIiAhByABcBHe%40F%7B%40HcABkAJM%40%5DPGDSHK%40Y%3FM%3Fc%40%3FSAiB%3Fc%40%40MAc%40Gq%40Gs%40Ci%40%40k%40BMBMFWJMDMB%5DD%7B%40DmB%40%7BADcBCiBDuAAw%40%40k%40%3Fm%40Dq%40N%7B%40ReAVgAZ_%40Je%40JYBYDQ%40%5D%40s%40De%40Ds%40De%40Fo%40Rq%40N_%40Lu%40%5Cm%40Xs%40%5Ew%40%5Es%40Xe%40Ns%40RiA%5Ck%40NeAZy%40Nw%40Ji%40Hc%40J_%40He%40Rq%40V%7B%40Zw%40%5Co%40XWLYDa%40FaAJ%7B%40Jg%40Hk%40HsAPiAPu%40L%7D%40RmAXg%40NEcYc%40ecB%3Faw%40))
1028;2807407006;Leganés;e}`uFpuaVj]lPbA^zBpAjHlDd\|O]jBKd@?t@Rz@GbAe@bBYnAwCj@yAFkE`@oB@oD]_D[oBe@oCuAoWwMsTmKGEhI}[;((e}`uFpuaVj]lPbA^zBpAjHlDd\|O]jBKd@?t@Rz@GbAe@bBYnAwCj@yAFkE`@oB@oD]_D[oBe@oCuAoWwMsTmKGEhI}[));((e%7D%60uFpuaVj%5DlPbA%5EzBpAjHlDd%5C%7CO%5DjBKd%40%3Ft%40Rz%40GbAe%40bBYnAwCj%40yAFkE%60%40oB%40oD%5D_D%5BoBe%40oCuAoWwMsTmKGEhI%7D%5B))
